ridge_rel,attributor,target,focal,demo_lds,demo_p1,demo_n,demo_ceiling,demo_ratio,demo_bar_half_ceiling,demo_PASS,cluster_lds,cluster_p1,cluster_n,cluster_ceiling,cluster_ratio
1.0,IF,C1,True,0.44260869565217387,0.015160594748573135,24,0.9327641408751334,0.4745129837827082,0.4663820704375667,False,-0.1297408937288772,0.7875399914170682,40,0.5079365079365079,-0.255427384528727
1.0,IF,C2,False,0.3878260869565217,0.03056315504004058,24,0.9115002366303833,0.42548106009300646,0.45575011831519163,False,-0.16830939641415563,0.8504014022345591,40,0.27450980392156865,-0.6131270869372811
1.0,IF,C3,False,-0.1643478260869565,0.7785769243803302,24,0.6441876915821739,-0.25512413266280476,0.32209384579108696,False,0.1236503614684067,0.22357962194795689,40,0.8424242424242424,0.14677920605961947
1.0,IF,C4,False,-0.02,0.5369520989872645,24,0.7945492662473793,-0.025171503957783645,0.39727463312368966,False,0.2817046841265371,0.03911749510960289,40,0.27450980392156865,1.0262099207466708
1.0,IF,C5,True,0.40782608695652167,0.023950460284585973,24,0.9177998400225849,0.44435188280974863,0.45889992001129243,False,0.012672486623486343,0.46906938818176014,40,0.5636363636363636,0.022483444009411255
1.0,IF,C6,False,-0.046956521739130425,0.5862381020675703,24,0.940385146963973,-0.049933287324591666,0.4701925734819865,False,-0.21749741856753968,0.9111963260140495,40,0.12380952380952381,-1.756709919199359
1.0,IF,C7,False,0.1782608695652174,0.20231463103593741,24,0.9151966795585321,0.19477875471664294,0.45759833977926606,False,0.5435170406534597,0.00014479709853991202,40,0.8431372549019609,0.6446364900773591
1.0,IF,C8,False,-0.40869565217391296,0.9763093312302291,24,0.9097459233978006,-0.4492415317976692,0.4548729616989003,False,0.608262910798122,1.5661729777798028e-05,40,0.8253968253968255,0.7369339111592631
1.0,IF,C9,False,0.12869565217391304,0.27447939434963803,24,0.8945496491396712,0.14386641624384455,0.4472748245698356,False,-0.18903698141543082,0.8786435618193679,40,0.2380952380952381,-0.7939553219448094
1.0,TRAK,C1,True,0.248695652173913,0.12063088344397724,24,0.9327641408751334,0.266622226644115,0.4663820704375667,False,0.016710476905745397,0.4592425851562674,40,0.5079365079365079,0.03289875140818625
1.0,TRAK,C2,False,0.1869565217391304,0.19085448431752902,24,0.9115002366303833,0.20510858278026095,0.45575011831519163,False,-0.17882286679808504,0.8652121635667096,40,0.27450980392156865,-0.6514261576215954
1.0,TRAK,C3,False,-0.24434782608695652,0.8750720989141301,24,0.6441876915821739,-0.3793115411547521,0.32209384579108696,False,-0.16383438174819265,0.8437927958077495,40,0.8424242424242424,-0.19447966178742293
1.0,TRAK,C4,False,-0.24434782608695652,0.8750720989141301,24,0.7945492662473793,-0.3075301135711828,0.39727463312368966,False,0.31455927907631653,0.024028496395639698,40,0.27450980392156865,1.145894516635153
1.0,TRAK,C5,True,0.2982608695652174,0.07844164980533383,24,0.9177998400225849,0.3249737650399655,0.45889992001129243,False,0.415751431521637,0.003814746030216245,40,0.5636363636363636,0.7376235075383883
1.0,TRAK,C6,False,-0.23130434782608694,0.8615910517686926,24,0.940385146963973,-0.24596767459891453,0.4701925734819865,False,0.05829343846803717,0.36043611670859976,40,0.12380952380952381,0.4708316183956848
1.0,TRAK,C7,False,0.29478260869565215,0.08100529819783447,24,0.9151966795585321,0.32209755048264366,0.45759833977926606,False,-0.376959909867618,0.991750860996017,40,0.8431372549019609,-0.4470919861220585
1.0,TRAK,C8,False,-0.3,0.9228184954319946,24,0.9097459233978006,-0.3297624010004168,0.4548729616989003,False,0.608262910798122,1.5661729777798028e-05,40,0.8253968253968255,0.7369339111592631
1.0,TRAK,C9,False,-0.04608695652173912,0.5846638280338823,24,0.8945496491396712,-0.051519730141376764,0.4472748245698356,False,-0.03792003003566735,0.5918497686298682,40,0.2380952380952381,-0.15926412614980287
10.0,IF,C1,True,0.4982608695652173,0.006606012812902796,24,0.9327641408751334,0.5341766988359367,0.4663820704375667,True,-0.052572286894479896,0.6263402347078183,40,0.5079365079365079,-0.1035016898235073
10.0,IF,C2,False,0.40086956521739125,0.02610973041064812,24,0.9115002366303833,0.4397909612172107,0.45575011831519163,False,-0.15760818548765607,0.834295934696646,40,0.27450980392156865,-0.5741441042764613
10.0,IF,C3,False,-0.13130434782608694,0.7295905323003236,24,0.6441876915821739,-0.2038293335030874,0.32209384579108696,False,0.39911745376021035,0.005367663380467321,40,0.8424242424242424,0.4737725170534871
10.0,IF,C4,False,0.11043478260869564,0.30372662937585543,24,0.7945492662473793,0.13899047837558795,0.39727463312368966,False,0.21111424012015395,0.09549432973177384,40,0.27450980392156865,0.7690590175805607
10.0,IF,C5,True,0.40347826086956523,0.025282957823212927,24,0.9177998400225849,0.4396146559141224,0.45889992001129243,False,0.1333896554961044,0.2059498851493401,40,0.5636363636363636,0.2366590662027659
10.0,IF,C6,False,0.0008695652173913043,0.4983912483626347,24,0.940385146963973,0.0009246905060109569,0.4701925734819865,False,-0.19740918051253165,0.8889557692246635,40,0.12380952380952381,-1.5944587656781402
