group,density,n_ckpt,lr_weighted,estimator,target,lds,ceiling,ratio,p,n,passed
obs_blocks_00,evenly3,3,True,TracIn,C5,0.23739130434782607,0.8444377100886411,0.2811235233951205,0.13200748060691614,24,False
obs_blocks_00,evenly3,3,True,TracIn_trunc_k1,C1,0.014782608695652172,0.82979067062928,0.017814864903749318,0.47267106288681715,24,False
obs_blocks_00,evenly3,3,True,TracIn_trunc_k1,C5,0.27304347826086955,0.8444377100886411,0.3233435397291862,0.09836536144512711,24,False
obs_blocks_00,evenly3,3,True,TracIn_trunc_k5,C1,-0.04347826086956521,0.82979067062928,-0.05239666148161564,0.5799335079425334,24,False
obs_blocks_00,evenly3,3,True,TracIn_trunc_k5,C5,0.23739130434782607,0.8444377100886411,0.2811235233951205,0.13200748060691614,24,False
obs_blocks_00,evenly3,3,False,TracIn,C1,0.013913043478260868,0.82979067062928,0.016766931674117008,0.4742765088508924,24,False
obs_blocks_00,evenly3,3,False,TracIn,C5,0.2504347826086956,0.8444377100886411,0.29656987083441283,0.11893951138485667,24,False
obs_blocks_00,evenly3,3,False,TracIn_trunc_k1,C1,-0.07130434782608694,0.82979067062928,-0.08593052482984966,0.6297126564116028,24,False
obs_blocks_00,evenly3,3,False,TracIn_trunc_k1,C5,0.3078260869565217,0.8444377100886411,0.3645337995672991,0.07168768777509055,24,False
obs_blocks_00,evenly3,3,False,TracIn_trunc_k5,C1,-0.10695652173913042,0.82979067062928,-0.1288957872447745,0.6905595012834096,24,False
obs_blocks_00,evenly3,3,False,TracIn_trunc_k5,C5,0.28086956521739126,0.8444377100886411,0.33261134819276156,0.09184683044934394,24,False
den_blocks_05,last1,1,False,TracIn,C1,0.44,0.82979067062928,0.5302542141939504,0.015713857575089297,24,True
den_blocks_05,last1,1,False,TracIn,C5,0.18521739130434778,0.8444377100886411,0.2193381336379511,0.19311634095108765,24,False
den_blocks_05,last1,1,False,TracIn_trunc_k1,C1,0.43304347826086953,0.82979067062928,0.5218707483568918,0.017268189632039223,24,True
den_blocks_05,last1,1,False,TracIn_trunc_k1,C5,0.10521739130434782,0.8444377100886411,0.1246005360102915,0.3123136908229458,24,False
den_blocks_05,last1,1,False,TracIn_trunc_k5,C1,0.3356521739130434,0.82979067062928,0.4045022266380728,0.054413332947234855,24,False
den_blocks_05,last1,1,False,TracIn_trunc_k5,C5,-0.4121739130434783,0.8444377100886411,-0.48810457908163785,0.9773265459899088,24,False
den_blocks_05,last2,2,True,TracIn,C1,0.44260869565217387,0.82979067062928,0.5333980138828472,0.015160594748573135,24,True
den_blocks_05,last2,2,True,TracIn,C5,0.16173913043478258,0.8444377100886411,0.19153470824722493,0.22510944242318542,24,False
den_blocks_05,last2,2,True,TracIn_trunc_k1,C1,0.3504347826086956,0.82979067062928,0.42231709154182207,0.046591085829908535,24,False
den_blocks_05,last2,2,True,TracIn_trunc_k1,C5,0.21391304347826084,0.8444377100886411,0.25332009800439426,0.1577635653457728,24,False
den_blocks_05,last2,2,True,TracIn_trunc_k5,C1,0.21652173913043476,0.82979067062928,0.2609353741784459,0.15475994878115024,24,False
den_blocks_05,last2,2,True,TracIn_trunc_k5,C5,0.1252173913043478,0.8444377100886411,0.14828493541720641,0.2799492678952415,24,False
den_blocks_05,last2,2,False,TracIn,C1,0.44,0.82979067062928,0.5302542141939504,0.015713857575089297,24,True
den_blocks_05,last2,2,False,TracIn,C5,0.17391304347826084,0.8444377100886411,0.20595129919056443,0.2081849976467781,24,False
den_blocks_05,last2,2,False,TracIn_trunc_k1,C1,0.4139130434782608,0.82979067062928,0.49881621730498094,0.02217784609526371,24,False
den_blocks_05,last2,2,False,TracIn_trunc_k1,C5,0.16347826086956518,0.8444377100886411,0.19359422123913056,0.22264828352130367,24,False
den_blocks_05,last2,2,False,TracIn_trunc_k5,C1,0.3026086956521739,0.82979067062928,0.36468076391204496,0.07531820481391956,24,False
den_blocks_05,last2,2,False,TracIn_trunc_k5,C5,-0.03826086956521739,0.8444377100886411,-0.04530928582192418,0.5704412048390504,24,False
den_blocks_05,last3,3,True,TracIn,C1,0.4260869565217391,0.82979067062928,0.5134872825198333,0.018942152406185592,24,True
den_blocks_05,last3,3,True,TracIn,C5,0.1026086956521739,0.8444377100886411,0.12151126652243302,0.3166434082819876,24,False
den_blocks_05,last3,3,True,TracIn_trunc_k1,C1,-0.02,0.82979067062928,-0.0241024642815432,0.5369520989872645,24,False
den_blocks_05,last3,3,True,TracIn_trunc_k1,C5,-0.12956521739130433,0.8444377100886411,-0.15343371789697052,0.7268803653707084,24,False
den_blocks_05,last3,3,True,TracIn_trunc_k5,C1,0.19043478260869565,0.82979067062928,0.22949737728947656,0.1863763889213566,24,False
den_blocks_05,last3,3,True,TracIn_trunc_k5,C5,0.37652173913043474,0.8444377100886411,0.44588456274757204,0.03487671002196547,24,False
den_blocks_05,last3,3,False,TracIn,C1,0.4391304347826086,0.82979067062928,0.529206280964318,0.015901813266215818,24,True
den_blocks_05,last3,3,False,TracIn,C5,0.17391304347826084,0.8444377100886411,0.20595129919056443,0.2081849976467781,24,False
den_blocks_05,last3,3,False,TracIn_trunc_k1,C1,0.1843478260869565,0.82979067062928,0.22216184468205033,0.19425294987085043,24,False
den_blocks_05,last3,3,False,TracIn_trunc_k1,C5,-0.008695652173913044,0.8444377100886411,-0.010297564959528225,0.5160835029148654,24,False
den_blocks_05,last3,3,False,TracIn_trunc_k5,C1,0.3504347826086956,0.82979067062928,0.42231709154182207,0.046591085829908535,24,False
den_blocks_05,last3,3,False,TracIn_trunc_k5,C5,0.21130434782608692,0.8444377100886411,0.2502308285165358,0.16080251772987597,24,False
den_blocks_05,last5,5,True,TracIn,C1,0.4860869565217391,0.82979067062928,0.585794675364463,0.008013028675409472,24,True
den_blocks_05,last5,5,True,TracIn,C5,0.17217391304347823,0.8444377100886411,0.2038917861986588,0.21055903446389318,24,False
den_blocks_05,last5,5,True,TracIn_trunc_k1,C1,0.21913043478260866,0.82979067062928,0.26407917386734286,0.1517917219586152,24,False
den_blocks_05,last5,5,True,TracIn_trunc_k1,C5,-0.13391304347826086,0.8444377100886411,-0.15858250037673463,0.7336321870149944,24,False
den_blocks_05,last5,5,True,TracIn_trunc_k5,C1,0.3313043478260869,0.82979067062928,0.3992625604899112,0.05688774673740126,24,False
den_blocks_05,last5,5,True,TracIn_trunc_k5,C5,-0.1826086956521739,0.8444377100886411,-0.2162488641500927,0.803462503443853,24,False
den_blocks_05,last5,5,False,TracIn,C1,0.48086956521739127,0.82979067062928,0.5795070759866691,0.008686620791301242,24,True
den_blocks_05,last5,5,False,TracIn,C5,0.17304347826086955,0.8444377100886411,0.20492154269461163,0.2093701747861174,24,False
den_blocks_05,last5,5,False,TracIn_trunc_k1,C1,0.3104347826086956,0.82979067062928,0.37411216297873573,0.0699200079144807,24,False
den_blocks_05,last5,5,False,TracIn_trunc_k1,C5,-0.09043478260869564,0.8444377100886411,-0.10709467557909351,0.6628486208719451,24,False
den_blocks_05,last5,5,False,TracIn_trunc_k5,C1,0.4434782608695652,0.82979067062928,0.5344459471124796,0.014979669843233775,24,True
den_blocks_05,last5,5,False,TracIn_trunc_k5,C5,-0.054782608695652164,0.8444377100886411,-0.0648746592450278,0.6003458782558679,24,False
den_blocks_05,evenly3,3,True,TracIn,C1,0.49652173913043474,0.82979067062928,0.5983698741200507,0.006793590117994562,24,True
den_blocks_05,evenly3,3,True,TracIn,C5,0.1243478260869565,0.8444377100886411,0.1472551789212536,0.28132437084415823,24,False
den_blocks_05,evenly3,3,True,TracIn_trunc_k1,C1,0.1443478260869565,0.82979067062928,0.17395691611896394,0.25049135816403134,24,False
den_blocks_05,evenly3,3,True,TracIn_trunc_k1,C5,-0.248695652173913,0.8444377100886411,-0.2945103578425072,0.8793691165560228,24,False
den_blocks_05,evenly3,3,True,TracIn_trunc_k5,C1,0.31652173913043474,0.82979067062928,0.38144769558616193,0.06591711227526298,24,False
den_blocks_05,evenly3,3,True,TracIn_trunc_k5,C5,-0.17130434782608694,0.8444377100886411,-0.202862029702706,0.7882484316077977,24,False
den_blocks_05,evenly3,3,False,TracIn,C1,0.46956521739130425,0.82979067062928,0.5658839440014489,0.010304856852079401,24,True
den_blocks_05,evenly3,3,False,TracIn,C5,0.17478260869565218,0.8444377100886411,0.2069810556865173,0.20700351120429172,24,False
den_blocks_05,evenly3,3,False,TracIn_trunc_k1,C1,0.18608695652173912,0.82979067062928,0.22425771114131499,0.19198351698587418,24,False
den_blocks_05,evenly3,3,False,TracIn_trunc_k1,C5,-0.2895652173913043,0.8444377100886411,-0.34290891315228983,0.9150399065237451,24,False
den_blocks_05,evenly3,3,False,TracIn_trunc_k5,C1,0.35826086956521735,0.82979067062928,0.43174849060851295,0.04280612754325584,24,False
den_blocks_05,evenly3,3,False,TracIn_trunc_k5,C5,-0.1878260869565217,0.8444377100886411,-0.22242740312580958,0.8102707508413087,24,False
