target,ceiling,GradDot_ALL,GradDot_head,TracIn_head_last5_lr,KFAC_embed_1e-4,datamodel_LOO,draw
C1,0.9505057345554498,0.3650230704830007,0.3577043121775772,0.32019567586228137,0.41168015468007607,0.49310134082791335,boot94
C1,0.9669701355272445,0.6213941290852427,0.6159985215968036,0.6906377585202119,-0.21672356745230606,0.536862945099696,boot95
C1,0.9022644110940233,0.3382793198440159,0.3344242848600386,0.41923505450754106,-0.08866580463147997,,boot96
C1,0.9267700147393214,0.21205016995042905,0.21205016995042905,0.5001006220512332,0.11634611094625312,0.4297299904305155,boot97
C1,0.945234446939615,0.3072621650099995,0.29622280578808335,0.21618745142919127,-0.12971247085751478,,boot98
C1,0.9340023100295005,0.3305084461345313,0.3193363296454768,0.35936974706458896,0.16944376675066114,,boot99
C1,0.9243600164797843,0.3649998900133136,0.3649998900133136,0.5672549837062582,-0.04609534693467106,,boot100
C1,0.9441238195173137,0.39235826376892124,0.3849900334634017,0.45222513500126843,0.009210287881899561,,boot101
C1,0.944854252987395,0.29358105069727264,0.28069661587043304,0.37917051061842105,0.41046128091217426,0.4573974363528041,boot102
C1,0.9551673787247851,0.4469965487191858,0.4469965487191858,0.5626148006282217,0.31226031814802596,0.7364973684599212,boot103
C1,0.8960210281708919,0.42700861210056507,0.42700861210056507,0.40080581090348494,-0.15333491070883926,,boot104
C1,0.9642564841189568,0.6664292190260216,0.6664292190260216,0.7277515287604865,-0.2597180176989097,0.2552090243360814,boot105
C1,0.9279729514776438,0.4123058705999271,0.3954388122572028,0.3129776381372174,0.10963587922770789,0.407620576615837,boot106
C1,0.937118336359135,-0.008351225936873057,-0.01855827985971791,0.19393402453405215,0.2997162197344442,0.5084968681562706,boot107
C1,0.9469400213664342,0.5629115532488403,0.5546469464311575,0.5050593055250606,0.020202372221002428,0.3370123002321768,boot108
C1,0.9259227687324183,0.4404536757583278,0.4404536757583278,0.48365382306085036,0.23478340925284,,boot109
C1,0.9461473284580222,0.46688197191731673,0.46688197191731673,0.669074951881509,0.46596291291747954,0.3979525469295239,boot110
