source,kind,A,B,lds_A,lds_B,ceil_A,ceil_B,ratio_A,ratio_B,log_gap,estimator_term,ceiling_term,ceiling_share,abs_ceiling_term,material,DENOMINATOR_DRIVEN,ceiling_spread_pct
b1_layerwise.csv,auto,trunc_k2,GradDot_dmean,0.4652173913043478,0.4808695652173912,0.9380881188989534,0.9505589414333672,0.495920779649549,0.5058808499473775,-0.019884971626627796,-0.0330912546263281,0.013206282999700305,0.2852480645164107,0.013206282999700305,False,False,1.3119462655949325
p7_per_draw.csv,auto,leverage_C7,leverage_C7,0.3965217391304347,0.4156521739130434,0.9514778084511322,0.9695340501792112,0.4167430239659657,0.42871333279755686,-0.028318691294179715,-0.04711792297706985,0.018799231682890133,0.2851948294775129,0.018799231682890133,False,False,1.862362825188193
b4_tracin.csv,auto,TracIn,TracIn_trunc_k5,0.3739130434782608,0.3617391304347825,0.9380881188989534,0.9505589414333672,0.398590533176273,0.38055412943600186,0.04630623142604523,0.03309994842634492,0.013206282999700305,0.2851945103930947,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn_trunc_k5,0.3739130434782608,0.3617391304347825,0.9380881188989534,0.9505589414333672,0.398590533176273,0.38055412943600186,0.04630623142604523,0.03309994842634492,0.013206282999700305,0.2851945103930947,0.013206282999700305,False,False,1.3119462655949325
p10_bar_attempts.csv,auto,"cluster grain, within 6of9","sub-cluster k=3, SECOND partition (preregistered)",0.1688311688311688,0.0781453634085213,0.5324015247776367,0.3916154388793711,0.317112481790286,0.19954617630024624,0.4632108733864947,0.7703284888680857,-0.307117615481591,0.28504220697606086,0.307117615481591,True,False,26.443591790437946
b4_tracin.csv,auto,TracIn_trunc_k5,TracIn_trunc_k1,0.3608695652173913,0.3730434782608695,0.9505589414333672,0.9380881188989534,0.3796393358556269,0.3976635784479561,-0.04638468169701894,-0.03317839869731856,-0.013206282999700376,0.28471216178571124,0.013206282999700376,False,False,1.3119462655949325
b3_kfac.csv,auto,kfac,ekfac,0.4791304347826086,0.4634782608695652,0.9505589414333672,0.9380881188989534,0.5040512627866275,0.4940668701929152,0.020007101987369415,0.03321338498706979,-0.013206282999700376,0.2844975755419929,0.013206282999700376,False,False,1.3119462655949325
b3_kfac.csv,auto,kfac,ekfac,0.4791304347826086,0.4634782608695652,0.9505589414333672,0.9380881188989534,0.5040512627866275,0.4940668701929152,0.020007101987369415,0.03321338498706979,-0.013206282999700376,0.2844975755419929,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k5,TracIn,0.4634782608695652,0.4791304347826086,0.9380881188989534,0.9505589414333672,0.4940668701929152,0.5040512627866275,-0.020007101987369474,-0.03321338498706978,0.013206282999700305,0.2844975755419919,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn_trunc_k1,0.1591304347826087,0.1539130434782608,0.9505589414333672,0.9380881188989534,0.16740722520862586,0.1640709869120937,0.02013013726789198,0.03333642026759236,-0.013206282999700376,0.2837455083744763,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn_trunc_k1,0.1539130434782608,0.1591304347826087,0.9380881188989534,0.9505589414333672,0.1640709869120937,0.16740722520862586,-0.02013013726789199,-0.033336420267592294,0.013206282999700305,0.2837455083744756,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn_trunc_k1,0.1539130434782608,0.1591304347826087,0.9380881188989534,0.9505589414333672,0.1640709869120937,0.16740722520862586,-0.02013013726789199,-0.033336420267592294,0.013206282999700305,0.2837455083744756,0.013206282999700305,False,False,1.3119462655949325
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn,0.1808695652173912,0.1730434782608695,0.82979067062928,0.8444377100886411,0.217970111763521,0.20492154269461157,0.06173076406745595,0.04423325497682545,0.017497509090630504,0.28344876910174316,0.017497509090630504,False,False,1.7345316634217542
b4_tracin.csv,auto,TracIn,TracIn_trunc_k5,0.2547826086956521,0.2634782608695651,0.9505589414333672,0.9380881188989534,0.2680345190498763,0.28086728268002487,-0.04676647949200205,-0.03356019649230167,-0.013206282999700376,0.2823877944876928,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn,0.2634782608695651,0.2547826086956521,0.9505589414333672,0.9380881188989534,0.2771824548536263,0.2715977353968558,0.020353913492601308,0.033560196492301686,-0.013206282999700376,0.28238779448769274,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn,0.2547826086956521,0.2634782608695651,0.9380881188989534,0.9505589414333672,0.2715977353968558,0.2771824548536263,-0.020353913492601367,-0.03356019649230167,0.013206282999700305,0.28238779448769175,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k5,TracIn_trunc_k5,0.2104347826086956,0.2034782608695651,0.9380881188989534,0.9505589414333672,0.22432304425269317,0.21406169780775097,0.04682289379868558,0.03361661079898528,0.013206282999700305,0.28204756110292,0.013206282999700305,False,False,1.3119462655949325
b7_diffusion.csv,auto,TracIn,TracIn_trunc_k5,0.1991304347826086,0.1904347826086956,0.8444377100886411,0.82979067062928,0.23581423757319622,0.22949737728947647,0.027152764647108227,0.04465027373773872,-0.017497509090630494,0.28154679530487176,0.017497509090630494,False,False,1.7345316634217542
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn_trunc_k1,0.3147826086956521,0.3043478260869565,0.9380881188989534,0.9505589414333672,0.33555761165072284,0.32017775313125163,0.04691734034201196,0.03371105734231166,0.013206282999700305,0.2814797877166704,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k5,TracIn_trunc_k5,0.3547826086956521,0.3669565217391303,0.9380881188989534,0.9505589414333672,0.37819752915330085,0.38604289091825184,-0.0205318566321497,-0.03373813963185,0.013206282999700305,0.2813174017146108,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k5,TracIn_trunc_k5,0.3547826086956521,0.3669565217391303,0.9380881188989534,0.9505589414333672,0.37819752915330085,0.38604289091825184,-0.0205318566321497,-0.03373813963185,0.013206282999700305,0.2813174017146108,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn_trunc_k1,0.2617391304347826,0.2530434782608695,0.9505589414333672,0.9380881188989534,0.27535286769287637,0.2697438259402219,0.02058071457768315,0.03378699757738353,-0.013206282999700376,0.28102492180850996,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn,0.3513043478260869,0.3634782608695652,0.9380881188989534,0.9505589414333672,0.37448971024003325,0.38238371659675197,-0.02086027156390612,-0.034066554563606424,0.013206282999700305,0.27936302706633054,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn,0.3513043478260869,0.3634782608695652,0.9380881188989534,0.9505589414333672,0.37448971024003325,0.38238371659675197,-0.02086027156390612,-0.034066554563606424,0.013206282999700305,0.27936302706633054,0.013206282999700305,False,False,1.3119462655949325
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn_trunc_k5,0.2069565217391304,0.2165217391304347,0.8444377100886411,0.82979067062928,0.2450820460367717,0.26093537417844587,-0.06267973188386329,-0.0451822227932328,-0.017497509090630494,0.2791573697706766,0.017497509090630494,False,False,1.7345316634217542
exp_01_dev_s6.csv,auto,GradDot,IF,0.3860869565217391,0.4026086956521739,0.9177998400225847,0.9327641408751334,0.42066574833161713,0.43162968858820017,-0.025729446910165103,-0.04190249165400934,0.016173044743844237,0.2784829163358701,0.016173044743844237,False,False,1.604296327098177
b14_relatif_cached.csv,auto,relatif_lin/mean_over_members,relatif_lin/unitl2_then_mean,0.4391304347826086,0.4243478260869564,0.9380881188989534,0.9505589414333672,0.4681121378000415,0.4464192672230022,0.04744930642191296,0.03424302342221266,0.013206282999700305,0.2783240471898953,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn_trunc_k1,0.3739130434782608,0.3869565217391304,0.9380881188989534,0.9505589414333672,0.398590533176273,0.40708314326687706,-0.021082790478931888,-0.03428907347863219,0.013206282999700305,0.2780541926393382,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn_trunc_k5,0.4478260869565217,0.4634782608695652,0.9505589414333672,0.9380881188989534,0.4711186938931274,0.4940668701929152,-0.047560806501808724,-0.034354523502108346,-0.013206282999700376,0.27767155292453133,0.013206282999700376,False,False,1.3119462655949325
p7_per_draw.csv,auto,surrogate_C5,surrogate_C5,0.528695652173913,0.4634782608695652,0.9201515812066132,0.9678053575817152,0.5745745189946028,0.4788961512133726,0.18214602932745028,0.13165345780032245,0.05049257152712782,0.2772092903346005,0.05049257152712782,True,False,4.923900865167339
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn_trunc_k1,0.3852173913043478,0.3721739130434782,0.9380881188989534,0.9505589414333672,0.41064094464439294,0.3915316524005019,0.04765285746303924,0.03444657446333893,0.013206282999700305,0.27713517515593755,0.013206282999700305,False,False,1.3119462655949325
p10_bar_attempts.csv,auto,"cluster grain, within 4of9","DATAMODEL, sub-cluster k=5, fixed 75 demos",0.2077922077922078,0.4188721804511279,0.505338078291815,0.3862487360970678,0.41119443936345346,1.0844622682360352,-0.969773346708525,-0.7010272354248731,-0.26874611128365195,0.27712260003411526,0.26874611128365195,True,False,23.56627123712955
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn,0.3704347826086955,0.3834782608695652,0.9505589414333672,0.9380881188989534,0.3897020652397518,0.4087870351877591,-0.04781181217717633,-0.034605529177475954,-0.013206282999700376,0.2762138140834701,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn_trunc_k1,0.3695652173913043,0.3826086956521738,0.9505589414333672,0.9380881188989534,0.388787271659377,0.4078600804594421,-0.04789184098759025,-0.03468555798788987,-0.013206282999700376,0.27575225189448016,0.013206282999700376,False,False,1.3119462655949325
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn,0.3695652173913043,0.3869565217391304,0.82979067062928,0.8444377100886411,0.44537162259373303,0.45824164069900597,-0.028487604151192877,-0.04598511324182338,0.017497509090630504,0.27562675339713155,0.017497509090630504,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn_trunc_k1,0.3695652173913043,0.3869565217391304,0.82979067062928,0.8444377100886411,0.44537162259373303,0.45824164069900597,-0.028487604151192877,-0.04598511324182338,0.017497509090630504,0.27562675339713155,0.017497509090630504,False,False,1.7345316634217542
b3_kfac.csv,auto,none,kfac,0.4834782608695652,0.4669565217391304,0.9505589414333672,0.9380881188989534,0.5086252306885026,0.49777468910618283,0.021563916742017325,0.0347701997417177,-0.013206282999700376,0.2752657603284327,0.013206282999700376,False,False,1.3119462655949325
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn_trunc_k1,0.3669565217391303,0.3504347826086956,0.8444377100886411,0.82979067062928,0.4345572412920909,0.42231709154182207,0.028571242998698013,0.04606875208932851,-0.017497509090630494,0.2752640908216112,0.017497509090630494,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn_trunc_k5,0.3669565217391303,0.3504347826086956,0.8444377100886411,0.82979067062928,0.4345572412920909,0.42231709154182207,0.028571242998698013,0.04606875208932851,-0.017497509090630494,0.2752640908216112,0.017497509090630494,False,False,1.7345316634217542
holdout_phase2.csv,auto,GradDot_dmean_BASELINE,A5_fusion_gradients_zscore,0.2921739130434782,0.3313043478260869,0.927024325224925,0.8839337292326178,0.31517394430031564,0.37480677212499514,-0.17328592829260023,-0.12568821516349687,-0.04759771312910336,0.27467731279791346,0.04759771312910336,False,False,4.648270257832988
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn_trunc_k5,0.3426086956521739,0.3547826086956521,0.9505589414333672,0.9380881188989534,0.3604286706677518,0.37819752915330085,-0.048122548105928135,-0.03491626510622776,-0.013206282999700376,0.27443025191913134,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn_trunc_k5,0.3417391304347826,0.3539130434782608,0.9505589414333672,0.9380881188989534,0.3595138770873768,0.37727057442498396,-0.04820985657303396,-0.035003573573333585,-0.013206282999700376,0.27393325636001314,0.013206282999700376,False,False,1.3119462655949325
b1_layerwise.csv,auto,trunc_k1,trunc_k1,0.3417391304347826,0.3539130434782608,0.9505589414333672,0.9380881188989534,0.3595138770873768,0.37727057442498396,-0.04820985657303396,-0.035003573573333585,-0.013206282999700376,0.27393325636001314,0.013206282999700376,False,False,1.3119462655949325
p7_per_draw.csv,auto,relatif_C5,relatif_C5,0.5895652173913043,0.5156521739130434,0.9201515812066132,0.9678053575817152,0.6407261905893762,0.5328056616689116,0.18444546046979807,0.13395288894267024,0.05049257152712782,0.27375339787988817,0.05049257152712782,True,False,4.923900865167339
b7_diffusion.csv,auto,TracIn_trunc_k1,TracIn_trunc_k5,0.1913043478260869,0.1826086956521739,0.82979067062928,0.8444377100886411,0.23054531051910881,0.2162488641500927,0.06401752472552319,0.04652001563489269,0.017497509090630504,0.27332373698688806,0.017497509090630504,False,False,1.7345316634217542
b4_tracin.csv,auto,TracIn,TracIn,0.3765217391304347,0.3634782608695652,0.9380881188989534,0.9505589414333672,0.4013713973612237,0.38238371659675197,0.04846257847743354,0.035256295477733235,0.013206282999700305,0.272504753453219,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn,0.3765217391304347,0.3634782608695652,0.9380881188989534,0.9505589414333672,0.4013713973612237,0.38238371659675197,0.04846257847743354,0.035256295477733235,0.013206282999700305,0.272504753453219,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn_trunc_k1,0.3147826086956521,0.3260869565217391,0.9380881188989534,0.9505589414333672,0.33555761165072284,0.34304759264062673,-0.022075531144939525,-0.03528181414463983,0.013206282999700305,0.2723613376781447,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn_trunc_k1,0.4008695652173912,0.3869565217391304,0.9380881188989534,0.9505589414333672,0.4273261297540973,0.40708314326687706,0.04853004383010835,0.03532376083040805,0.013206282999700305,0.2721259236017224,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn,0.5060869565217391,0.5243478260869565,0.9505589414333672,0.9380881188989534,0.5324098637782527,0.5589537011750992,-0.048653031995448064,-0.035446748995747686,-0.013206282999700376,0.27143802673872297,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k5,TracIn,0.3608695652173913,0.3739130434782608,0.9505589414333672,0.9380881188989534,0.3796393358556269,0.398590533176273,-0.04871297145661014,-0.03550668845690976,-0.013206282999700376,0.27110403255657567,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn_trunc_k5,0.248695652173913,0.24,0.9505589414333672,0.9380881188989534,0.26163096398725133,0.25583950501546826,0.022384662103002155,0.03559094510270253,-0.013206282999700376,0.27063592571255213,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn,0.397391304347826,0.3834782608695652,0.9505589414333672,0.9380881188989534,0.41806066623137705,0.4087870351877591,0.02243223244765808,0.03563851544735846,-0.013206282999700376,0.27037235119342756,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn,0.2634782608695651,0.2730434782608695,0.9505589414333672,0.9380881188989534,0.2771824548536263,0.29106378469151095,-0.048866463398584824,-0.035660180398884446,-0.013206282999700376,0.270252481583982,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn,0.2730434782608695,0.2634782608695651,0.9380881188989534,0.9505589414333672,0.29106378469151095,0.2771824548536263,0.048866463398584636,0.03566018039888433,0.013206282999700305,0.2702524815839816,0.013206282999700305,False,False,1.3119462655949325
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn_trunc_k1,0.1695652173913043,0.1617391304347825,0.8444377100886411,0.82979067062928,0.20080251671080032,0.19491558071161008,0.029755375759915447,0.04725288485054594,-0.017497509090630494,0.2702301565381424,0.017497509090630494,False,False,1.7345316634217542
b4_tracin.csv,auto,TracIn_trunc_k5,TracIn_trunc_k1,0.3113043478260869,0.3226086956521738,0.9380881188989534,0.9505589414333672,0.3318497927374552,0.33938841831912664,-0.022462793207034353,-0.03566907620673466,0.013206282999700305,0.2702032929092326,0.013206282999700305,False,False,1.3119462655949325
b7_diffusion.csv,auto,TracIn,TracIn_trunc_k5,0.3947826086956522,0.3765217391304347,0.82979067062928,0.8444377100886411,0.47576168625307014,0.445884562747572,0.06485697912948894,0.04735947003885844,0.017497509090630504,0.26978606351208856,0.017497509090630504,False,False,1.7345316634217542
exp_01_dev_s6.csv,auto,IF,IF,0.3434782608695652,0.328695652173913,0.9327641408751334,0.9177998400225847,0.36823699134414484,0.35813435330934973,0.02781852453768992,0.043991569281534096,-0.016173044743844175,0.26881323857611983,0.016173044743844175,False,False,1.604296327098177
b7_diffusion.csv,auto,TracIn,TracIn,0.1869565217391304,0.1782608695652174,0.8444377100886411,0.82979067062928,0.22139764662985678,0.21482631207462416,0.030130539898623954,0.04762804898925445,-0.017497509090630494,0.268673461026891,0.017497509090630494,False,False,1.7345316634217542
b4_tracin.csv,auto,TracIn_trunc_k5,TracIn_trunc_k5,0.2947826086956521,0.2843478260869565,0.9505589414333672,0.9380881188989534,0.3101150237471265,0.3031141961596309,0.02283365348349628,0.03603993648319666,-0.013206282999700376,0.26816846325202387,0.013206282999700376,False,False,1.3119462655949325
b7_diffusion.csv,auto,TracIn,TracIn_trunc_k1,0.177391304347826,0.1860869565217391,0.8444377100886411,0.82979067062928,0.21007032517437565,0.22425771114131496,-0.06535353026826594,-0.04785602117763545,-0.017497509090630494,0.2677362495768167,0.017497509090630494,False,False,1.7345316634217542
p10_bar_attempts.csv,auto,"cluster grain, POOLED over |S| (the published headline)","sub-cluster k=5, SECOND partition (preregistered)",0.4746961726827498,0.1361904761904762,0.6715129121651471,0.4257560513700656,0.7069055026093175,0.319879132080967,0.7929537850921191,1.2486204968321237,-0.45566671174000467,0.26736497783244384,0.45566671174000467,True,False,36.59748849842544
b4_tracin.csv,auto,TracIn_trunc_k5,TracIn_trunc_k5,0.3539130434782608,0.3669565217391303,0.9380881188989534,0.9505589414333672,0.37727057442498396,0.38604289091825184,-0.022985845593716258,-0.03619212859341656,0.013206282999700305,0.2673422600806957,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k5,TracIn_trunc_k5,0.3539130434782608,0.3669565217391303,0.9380881188989534,0.9505589414333672,0.37727057442498396,0.38604289091825184,-0.022985845593716258,-0.03619212859341656,0.013206282999700305,0.2673422600806957,0.013206282999700305,False,False,1.3119462655949325
p7_per_draw.csv,auto,leverage_C7,leverage_C7,0.397391304347826,0.3617391304347825,0.9387064523571482,0.971399365376834,0.4233392700667526,0.3723897125405815,0.12823299420134698,0.0939981306329414,0.03423486356840558,0.2669739077811065,0.03423486356840558,False,False,3.3655481138803576
b1_layerwise.csv,auto,trunc_k5,trunc_k0,0.4634782608695652,0.4469565217391303,0.9380881188989534,0.9505589414333672,0.4940668701929152,0.4702039003127523,0.04950444171037982,0.03629815871067952,0.013206282999700305,0.2667696583058583,0.013206282999700305,False,False,1.3119462655949325
b3_kfac.csv,auto,ekfac,none,0.4634782608695652,0.4469565217391303,0.9380881188989534,0.9505589414333672,0.4940668701929152,0.4702039003127523,0.04950444171037982,0.03629815871067952,0.013206282999700305,0.2667696583058583,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k5,TracIn,0.4634782608695652,0.4469565217391303,0.9380881188989534,0.9505589414333672,0.4940668701929152,0.4702039003127523,0.04950444171037982,0.03629815871067952,0.013206282999700305,0.2667696583058583,0.013206282999700305,False,False,1.3119462655949325
b1_layerwise.csv,auto,trunc_k5,GradDot_dmean,0.4634782608695652,0.4469565217391303,0.9380881188989534,0.9505589414333672,0.4940668701929152,0.4702039003127523,0.04950444171037982,0.03629815871067952,0.013206282999700305,0.2667696583058583,0.013206282999700305,False,False,1.3119462655949325
b1_layerwise.csv,auto,trunc_k5,trunc_k0,0.4634782608695652,0.4469565217391303,0.9380881188989534,0.9505589414333672,0.4940668701929152,0.4702039003127523,0.04950444171037982,0.03629815871067952,0.013206282999700305,0.2667696583058583,0.013206282999700305,False,False,1.3119462655949325
b3_kfac.csv,auto,ekfac,none,0.4634782608695652,0.4469565217391303,0.9380881188989534,0.9505589414333672,0.4940668701929152,0.4702039003127523,0.04950444171037982,0.03629815871067952,0.013206282999700305,0.2667696583058583,0.013206282999700305,False,False,1.3119462655949325
b1_layerwise.csv,auto,trunc_k5,GradDot_dmean,0.4634782608695652,0.4469565217391303,0.9380881188989534,0.9505589414333672,0.4940668701929152,0.4702039003127523,0.04950444171037982,0.03629815871067952,0.013206282999700305,0.2667696583058583,0.013206282999700305,False,False,1.3119462655949325
b7_diffusion.csv,auto,TracIn,TracIn_trunc_k1,0.4060869565217391,0.3869565217391304,0.82979067062928,0.8444377100886411,0.48938481823829016,0.45824164069900597,0.06575248459328746,0.048254975502656956,0.017497509090630504,0.26611175530265496,0.017497509090630504,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn,TracIn,0.4060869565217391,0.3869565217391304,0.82979067062928,0.8444377100886411,0.48938481823829016,0.45824164069900597,0.06575248459328746,0.048254975502656956,0.017497509090630504,0.26611175530265496,0.017497509090630504,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn,TracIn_trunc_k5,0.3321739130434782,0.3165217391304347,0.8444377100886411,0.82979067062928,0.3933669814539781,0.3814476955861618,0.030769231879204075,0.04826674096983457,-0.017497509090630494,0.26606414692698405,0.017497509090630494,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn_trunc_k1,0.3339130434782608,0.3504347826086956,0.8444377100886411,0.82979067062928,0.3954264944458837,0.42231709154182207,-0.06579151844958674,-0.048294009358956246,-0.017497509090630494,0.26595387221588596,0.017497509090630494,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn_trunc_k5,0.3339130434782608,0.3504347826086956,0.8444377100886411,0.82979067062928,0.3954264944458837,0.42231709154182207,-0.06579151844958674,-0.048294009358956246,-0.017497509090630494,0.26595387221588596,0.017497509090630494,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn_trunc_k1,0.3339130434782608,0.3504347826086956,0.8444377100886411,0.82979067062928,0.3954264944458837,0.42231709154182207,-0.06579151844958674,-0.048294009358956246,-0.017497509090630494,0.26595387221588596,0.017497509090630494,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn_trunc_k5,0.3339130434782608,0.3504347826086956,0.8444377100886411,0.82979067062928,0.3954264944458837,0.42231709154182207,-0.06579151844958674,-0.048294009358956246,-0.017497509090630494,0.26595387221588596,0.017497509090630494,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn,TracIn_trunc_k1,0.1756521739130434,0.1843478260869565,0.8444377100886411,0.82979067062928,0.20801081218247006,0.22216184468205033,-0.0658160863614384,-0.04831857727080791,-0.017497509090630494,0.2658545966185293,0.017497509090630494,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn,TracIn_trunc_k1,0.1756521739130434,0.1843478260869565,0.8444377100886411,0.82979067062928,0.20801081218247006,0.22216184468205033,-0.0658160863614384,-0.04831857727080791,-0.017497509090630494,0.2658545966185293,0.017497509090630494,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn,TracIn_trunc_k1,0.1756521739130434,0.1843478260869565,0.8444377100886411,0.82979067062928,0.20801081218247006,0.22216184468205033,-0.0658160863614384,-0.04831857727080791,-0.017497509090630494,0.2658545966185293,0.017497509090630494,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn,TracIn_trunc_k1,0.1756521739130434,0.1843478260869565,0.8444377100886411,0.82979067062928,0.20801081218247006,0.22216184468205033,-0.0658160863614384,-0.04831857727080791,-0.017497509090630494,0.2658545966185293,0.017497509090630494,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn_trunc_k1,TracIn_trunc_k1,0.1756521739130434,0.1843478260869565,0.8444377100886411,0.82979067062928,0.20801081218247006,0.22216184468205033,-0.0658160863614384,-0.04831857727080791,-0.017497509090630494,0.2658545966185293,0.017497509090630494,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn_trunc_k1,TracIn_trunc_k1,0.1843478260869565,0.1756521739130434,0.82979067062928,0.8444377100886411,0.22216184468205033,0.20801081218247006,0.06581608636143846,0.04831857727080795,0.017497509090630504,0.2658545966185292,0.017497509090630504,False,False,1.7345316634217542
b3_kfac.csv,auto,ekfac,none,0.3878260869565217,0.3739130434782608,0.9505589414333672,0.9380881188989534,0.40799793684725205,0.398590533176273,0.023327460332755692,0.03653374333245607,-0.013206282999700376,0.26550615215823964,0.013206282999700376,False,False,1.3119462655949325
b3_kfac.csv,auto,ekfac,none,0.3878260869565217,0.3739130434782608,0.9505589414333672,0.9380881188989534,0.40799793684725205,0.398590533176273,0.023327460332755692,0.03653374333245607,-0.013206282999700376,0.26550615215823964,0.013206282999700376,False,False,1.3119462655949325
b3_kfac.csv,auto,ekfac,none,0.3878260869565217,0.3739130434782608,0.9505589414333672,0.9380881188989534,0.40799793684725205,0.398590533176273,0.023327460332755692,0.03653374333245607,-0.013206282999700376,0.26550615215823964,0.013206282999700376,False,False,1.3119462655949325
holdout_phase2.csv,auto,GradDot_dmean_BASELINE,B1_head_GradDot_dmean_regenE5,0.3756521739130434,0.4426086956521738,0.9491509444224862,0.8946019346373317,0.3957770638279353,0.4947549055229863,-0.22321141699280195,-0.16402242830641248,-0.05918898868638946,0.26517007724698133,0.05918898868638946,True,False,5.747137492271573
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn_trunc_k1,0.3730434782608695,0.3869565217391304,0.9380881188989534,0.9505589414333672,0.3976635784479561,0.40708314326687706,-0.023411080238523122,-0.03661736323822343,0.013206282999700305,0.2650605484920977,0.013206282999700305,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn_trunc_k1,TracIn,0.3260869565217391,0.3382608695652173,0.9505589414333672,0.9380881188989534,0.34304759264062673,0.36058538931527945,-0.04985960064773565,-0.03665331764803527,-0.013206282999700376,0.264869409865603,0.013206282999700376,False,False,1.3119462655949325
b4_tracin.csv,auto,TracIn,TracIn_trunc_k1,0.3382608695652173,0.3260869565217391,0.9380881188989534,0.9505589414333672,0.36058538931527945,0.34304759264062673,0.049859600647735675,0.036653317648035366,0.013206282999700305,0.26486940986560137,0.013206282999700305,False,False,1.3119462655949325
b7_diffusion.csv,auto,TracIn_trunc_k1,TracIn_trunc_k1,0.1921739130434782,0.2017391304347826,0.82979067062928,0.8444377100886411,0.2315932437487411,0.23890350706105476,-0.031077161057926878,-0.04857467014855738,0.017497509090630504,0.26482415582643,0.017497509090630504,False,False,1.7345316634217542
b7_diffusion.csv,auto,TracIn_trunc_k5,TracIn_trunc_k5,0.3478260869565217,0.3313043478260869,0.8444377100886411,0.82979067062928,0.41190259838112886,0.3992625604899112,0.031167662890650514,0.04866517198128101,-0.017497509090630494,0.2644619112640348,0.017497509090630494,False,False,1.7345316634217542
b4_tracin.csv,auto,TracIn,TracIn_trunc_k5,0.0695652173913043,0.0721739130434782,0.9380881188989534,0.9505589414333672,0.07415637826535307,0.07592786717112532,-0.023607690123015893,-0.0368139731227162,0.013206282999700305,0.26401870009181994,0.013206282999700305,False,False,1.3119462655949325
