source,agg,lam_rel,beta,target,dG,dH,dI,d_pooled
regenE5_head,unitL2,0.1,1.0,C1,-0.6173913043478261,0.17304347826086955,0.5399999999999999,-0.014309601903659402
regenE5_head,unitL2,0.1,1.0,C2,0.3939130434782608,0.31999999999999995,0.1008695652173913,0.2692456106502026
regenE5_head,unitL2,0.1,1.0,C3,0.2008695652173913,0.053043478260869525,0.05565217391304347,0.13885137307865458
regenE5_head,unitL2,0.1,1.0,C4,-0.26086956521739124,-0.5026086956521738,-0.1921739130434783,-0.29825069136278864
regenE5_head,unitL2,0.1,1.0,C5,-0.3278260869565217,-0.268695652173913,-0.4547826086956522,-0.3953952022638112
regenE5_head,unitL2,0.1,1.0,C6,-0.08608695652173912,-0.017391304347826098,-0.737391304347826,-0.23988680944112162
regenE5_head,unitL2,0.1,1.0,C7,-0.23304347826086963,-0.11130434782608689,-0.3321739130434782,-0.18715029905460162
regenE5_head,unitL2,0.1,1.0,C8,0.931304347826087,0.3,-0.05217391304347826,0.40668210174287744
regenE5_head,unitL2,0.1,1.0,C9,-0.6026086956521739,0.12086956521739126,0.15739130434782617,-0.114573284455592
regenE5_head,unitL2,0.03,0.0,C1,-0.5026086956521739,0.3295652173913043,-0.08608695652173917,-0.14750144703839474
regenE5_head,unitL2,0.03,0.0,C2,0.07652173913043475,0.03565217391304343,0.2617391304347826,0.1357643578365168
regenE5_head,unitL2,0.03,0.0,C3,-0.04347826086956513,-0.1469565217391304,-0.05304347826086955,-0.03164190623191204
regenE5_head,unitL2,0.03,0.0,C4,-0.25478260869565217,-0.737391304347826,-0.26521739130434785,-0.37764486462151914
regenE5_head,unitL2,0.03,0.0,C5,-0.23913043478260868,-0.1417391304347826,-0.7408695652173913,-0.40819345295517395
regenE5_head,unitL2,0.03,0.0,C6,-0.3182608695652174,-0.2921739130434783,-0.7643478260869565,-0.46671811692070236
regenE5_head,unitL2,0.03,0.0,C7,-0.2773913043478261,0.34260869565217394,-0.34173913043478255,-0.0968229468132999
regenE5_head,unitL2,0.03,0.0,C8,0.72,0.3913043478260869,-0.10347826086956524,0.36690462409158153
regenE5_head,unitL2,0.03,0.0,C9,-0.3973913043478261,0.12956521739130436,0.5434782608695653,0.107981220657277
regenE5_head,unitL2,0.03,0.5,C1,-0.5391304347826087,0.2513043478260869,0.1695652173913043,-0.10154993890282332
regenE5_head,unitL2,0.03,0.5,C2,0.22000000000000003,0.15217391304347816,0.2269565217391304,0.21538362595665322
regenE5_head,unitL2,0.03,0.5,C3,0.11739130434782613,-0.06521739130434781,0.030434782608695643,0.06264068428837868
regenE5_head,unitL2,0.03,0.5,C4,-0.3704347826086956,-0.5530434782608695,-0.23130434782608697,-0.34259437905974666
regenE5_head,unitL2,0.03,0.5,C5,-0.35130434782608694,-0.2930434782608695,-0.577391304347826,-0.4625056273715352
regenE5_head,unitL2,0.03,0.5,C6,-0.2295652173913043,-0.21478260869565216,-0.7869565217391303,-0.3845263360987845
regenE5_head,unitL2,0.03,0.5,C7,-0.20434782608695656,0.1739130434782609,-0.4130434782608695,-0.13380281690140847
regenE5_head,unitL2,0.03,0.5,C8,0.8913043478260869,0.2252173913043478,-0.20434782608695648,0.33101807190173005
regenE5_head,unitL2,0.03,0.5,C9,-0.6591304347826087,0.10956521739130434,0.2947826086956522,-0.0766287221043154
regenE5_head,unitL2,0.03,1.0,C1,-0.5339130434782609,0.288695652173913,0.6443478260869564,0.07778635282011706
regenE5_head,unitL2,0.03,1.0,C2,0.366086956521739,0.2539130434782608,0.2226086956521739,0.2919480352434241
regenE5_head,unitL2,0.03,1.0,C3,0.2530434782608696,-0.041739130434782584,0.11913043478260868,0.13434947585053703
regenE5_head,unitL2,0.03,1.0,C4,-0.4434782608695652,-0.4747826086956521,-0.2008695652173913,-0.3458100199369735
regenE5_head,unitL2,0.03,1.0,C5,-0.3869565217391304,-0.2947826086956522,-0.3591304347826087,-0.3970673355199692
regenE5_head,unitL2,0.03,1.0,C6,-0.10782608695652172,0.02608695652173912,-0.5469565217391303,-0.1920059167792141
regenE5_head,unitL2,0.03,1.0,C7,-0.22521739130434787,-0.06347826086956515,-0.30956521739130427,-0.16866036401054732
regenE5_head,unitL2,0.03,1.0,C8,1.0104347826086957,0.13217391304347825,-0.1617391304347826,0.35066563766158604
regenE5_head,unitL2,0.03,1.0,C9,-0.6869565217391305,0.07304347826086957,0.046086956521739164,-0.1832915300019294
regenE5_head,unitL2,0.01,0.0,C1,-0.5008695652173912,0.37217391304347824,-0.08086956521739133,-0.1560550517718181
regenE5_head,unitL2,0.01,0.0,C2,0.07652173913043475,0.058260869565217366,0.29391304347826086,0.13566788861020002
regenE5_head,unitL2,0.01,0.0,C3,0.16173913043478264,-0.14260869565217388,0.1034782608695652,0.07132291465689113
regenE5_head,unitL2,0.01,0.0,C4,-0.4765217391304347,-0.7417391304347825,-0.26608695652173914,-0.451926168885459
regenE5_head,unitL2,0.01,0.0,C5,-0.2617391304347826,-0.19739130434782606,-0.7434782608695651,-0.425332818830793
regenE5_head,unitL2,0.01,0.0,C6,-0.3278260869565217,-0.1591304347826087,-0.6399999999999999,-0.3688983214354621
regenE5_head,unitL2,0.01,0.0,C7,-0.2765217391304348,0.3060869565217392,-0.37478260869565216,-0.10595536690462411
regenE5_head,unitL2,0.01,0.0,C8,0.6539130434782607,0.3634782608695652,-0.1826086956521739,0.2945527043539778
regenE5_head,unitL2,0.01,0.0,C9,-0.42000000000000004,0.24086956521739125,0.4565217391304348,0.11930027654511546
regenE5_head,unitL2,0.01,0.5,C1,-0.5817391304347825,0.28086956521739126,0.20608695652173908,-0.09145282654833108
regenE5_head,unitL2,0.01,0.5,C2,0.23652173913043478,0.09913043478260863,0.2669565217391304,0.21416168242330696
regenE5_head,unitL2,0.01,0.5,C3,0.30695652173913046,-0.1469565217391304,0.05217391304347825,0.11261174352048364
regenE5_head,unitL2,0.01,0.5,C4,-0.5026086956521738,-0.5156521739130434,-0.24608695652173915,-0.40127982506913634
regenE5_head,unitL2,0.01,0.5,C5,-0.41565217391304343,-0.23739130434782604,-0.5243478260869565,-0.4511222586661522
regenE5_head,unitL2,0.01,0.5,C6,-0.20956521739130432,-0.06521739130434784,-0.5904347826086956,-0.27294359765901344
regenE5_head,unitL2,0.01,0.5,C7,-0.22173913043478266,0.10695652173913048,-0.4060869565217391,-0.152324908354235
regenE5_head,unitL2,0.01,0.5,C8,0.8834782608695652,0.1017391304347826,-0.23304347826086955,0.2844877484082578
regenE5_head,unitL2,0.01,0.5,C9,-0.6852173913043478,0.1426086956521739,0.12434782608695666,-0.10701652839410897
regenE5_head,unitL2,0.01,1.0,C1,-0.5147826086956522,0.3121739130434782,0.8139130434782608,0.1305228632066371
regenE5_head,unitL2,0.01,1.0,C2,0.32608695652173897,0.21304347826086956,0.3426086956521739,0.30368512444530193
regenE5_head,unitL2,0.01,1.0,C3,0.408695652173913,-0.1626086956521739,0.17391304347826084,0.16685960511930029
regenE5_head,unitL2,0.01,1.0,C4,-0.5921739130434782,-0.49652173913043474,-0.20869565217391306,-0.41497845520612264
regenE5_head,unitL2,0.01,1.0,C5,-0.3713043478260869,-0.31999999999999995,-0.3417391304347826,-0.37893112097240983
regenE5_head,unitL2,0.01,1.0,C6,-0.15043478260869564,0.09043478260869564,-0.41478260869565214,-0.12286963791883722
regenE5_head,unitL2,0.01,1.0,C7,-0.20000000000000007,-0.047826086956521685,-0.2904347826086956,-0.15328960061740307
regenE5_head,unitL2,0.01,1.0,C8,1.023478260869565,0.05999999999999999,-0.2460869565217391,0.2973824683259374
regenE5_head,unitL2,0.01,1.0,C9,-0.7391304347826086,0.11913043478260868,-0.08173913043478254,-0.2070551160846357
